id,name,name_en,name_ko,name_ja
4219,Luče Municipality,Luče Municipality,루체 지방 자치 단체,ルチェ市
4302,Lukovica Municipality,Lukovica Municipality,루코비카 지방 자치 단체,ルコビカ市
4157,Majšperk Municipality,Majšperk Municipality,Majšperk 지방 자치 단체,Majšperk自治体
4224,Makole Municipality,Makole Municipality,Makole Municipality,マコール市
4242,Maribor City Municipality,Maribor City Municipality,마리버 시티 지방 자치 단체,マリボール市自治体
4244,Markovci Municipality,Markovci Municipality,Markovci 지방 자치 단체,Markovci自治体
4349,Medvode Municipality,Medvode Municipality,Medvode 지방 자치 단체,Medvode自治体
4348,Mengeš Municipality,Mengeš Municipality,Mengeš 지방 자치 단체,Mengeš自治体
4323,Metlika Municipality,Metlika Municipality,Metlika 지방 자치 단체,Metlika自治体
4265,Mežica Municipality,Mežica Municipality,Mežica 지방 자치 단체,メチカ市
4223,Miklavž na Dravskem Polju Municipality,Miklavž na Dravskem Polju Municipality,Miklavž Na Dravskem Polju 지방 자치 단체,MiklavžNaDravskem Polju自治体
4220,Miren–Kostanjevica Municipality,Miren–Kostanjevica Municipality,Miren – Kostanjevica 지방 자치 단체,Miren – Kostanjevica自治体
4298,Mirna Municipality,Mirna Municipality,미나 지방 자치 단체,miRNA自治体
4237,Mirna Peč Municipality,Mirna Peč Municipality,Mirna Peč 지방 자치 단체,mirnapečunicitality
4212,Mislinja Municipality,Mislinja Municipality,Mislinja 지방 자치 단체,Mislinja自治体
4297,Mokronog–Trebelno Municipality,Mokronog–Trebelno Municipality,Mokronog – Trebelno 지방 자치 단체,Mokronog – Trebelno自治体
4168,Moravče Municipality,Moravče Municipality,Moravče 지방 자치 단체,Moravče自治体
4218,Moravske Toplice Municipality,Moravske Toplice Municipality,Moravske Toplice 지방 자치 단체,Moravske Toplice自治体
4190,Mozirje Municipality,Mozirje Municipality,Mozirje 지방 자치 단체,Mozirje自治体
4318,Municipality of Apače,Municipality of Apače,Apače의 지방 자치 단체,アパチェ市
4309,Municipality of Cirkulane,Municipality of Cirkulane,Cirkulane의 지방 자치 단체,Cirkulaneの自治体
4344,Municipality of Ilirska Bistrica,Municipality of Ilirska Bistrica,Ilirska Bistrica의 지방 자치 단체,Ilirska Bistricaの自治体
4314,Municipality of Krško,Municipality of Krško,Krško의 지방 자치 단체,Krškoの自治体
4187,Municipality of Škofljica,Municipality of Škofljica,Škofljica의 지방 자치 단체,シュコフルジカの自治体
4313,Murska Sobota City Municipality,Murska Sobota City Municipality,Murska Sobota City Municipality,Murska Sobota City自治体
4208,Muta Municipality,Muta Municipality,Muta 지방 자치 단체,ムタ市
4177,Naklo Municipality,Naklo Municipality,Naklo 지방 자치 단체,ナクロ市
4329,Nazarje Municipality,Nazarje Municipality,나자 제 지방 자치 단체,Nazarje自治体
4205,Nova Gorica City Municipality,Nova Gorica City Municipality,노바 고리카 시티 지방 자치 단체,ノバゴリカ市自治体
4320,Odranci Municipality,Odranci Municipality,오드랑키 지방 자치 단체,オドランシ市
4143,Oplotnica,Oplotnica,Oplotnica,オプロトニカ
4221,Ormož Municipality,Ormož Municipality,Ormož 지방 자치 단체,Ormož自治体
4199,Osilnica Municipality,Osilnica Municipality,오실니카 지방 자치 단체,オシルニカ市
4172,Pesnica Municipality,Pesnica Municipality,페스니카 지방 자치 단체,ペスニカ市
4201,Piran Municipality,Piran Municipality,피란 지방 자치 단체,ピラン自治体
4184,Pivka Municipality,Pivka Municipality,Pivka 지방 자치 단체,ピブカ市
4146,Podčetrtek Municipality,Podčetrtek Municipality,Podčetrtek 지방 자치 단체,Podčetrtek自治体
4161,Podlehnik Municipality,Podlehnik Municipality,Podlehnik 지방 자치 단체,Podlehnik自治体
4234,Podvelka Municipality,Podvelka Municipality,Podvelka 지방 자치 단체,Podvelka自治体
4239,Poljčane Municipality,Poljčane Municipality,Poljčane 지방 자치 단체,ポリチャン市
4272,Polzela Municipality,Polzela Municipality,폴젤라 지방 자치 단체,ポルツェラ市
4330,Postojna Municipality,Postojna Municipality,Postojna 지방 자치 단체,Postojna自治体
4188,Prebold Municipality,Prebold Municipality,Prebold Municipality,前の自治体
4303,Preddvor Municipality,Preddvor Municipality,예정된 지방 자치 단체,Preddvor自治体
4274,Prevalje Municipality,Prevalje Municipality,Prevalje 지방 자치 단체,Prevalje自治体
4228,Ptuj City Municipality,Ptuj City Municipality,PTUJ 도시 지방 자치 단체,PTUJ市自治体
4288,Puconci Municipality,Puconci Municipality,Puconci 지방 자치 단체,プコンシ市
4204,Rače–Fram Municipality,Rače–Fram Municipality,Rače – Fram 지방 자치 단체,ラチェ - フラム自治体
4195,Radeče Municipality,Radeče Municipality,Radeče 지방 자치 단체,ラデチェ市
4292,Radenci Municipality,Radenci Municipality,Radenci Municipality,ラデンシ市
4275,Radlje ob Dravi Municipality,Radlje ob Dravi Municipality,Radlje Ob Dravi 지방 자치 단체,RADLJE OB DRAVI自治体
4231,Radovljica Municipality,Radovljica Municipality,Radovljica 지방 자치 단체,Radovljica自治体
4155,Ravne na Koroškem Municipality,Ravne na Koroškem Municipality,Ravne Na Koroškem 지방 자치 단체,Ravne nakoroškem自治体
4206,Razkrižje Municipality,Razkrižje Municipality,Razkrižje 지방 자치 단체,Razkrižje自治体
4160,Rečica ob Savinji Municipality,Rečica ob Savinji Municipality,Rečica ob savinji 지방 자치 단체,レチャカob savinji市
4253,Renče–Vogrsko Municipality,Renče–Vogrsko Municipality,Renče – Vogrsko 지방 자치 단체,レンチェ–ヴォグロスコ市
4235,Ribnica Municipality,Ribnica Municipality,리브니카 지방 자치 단체,リブニカ市
4207,Ribnica na Pohorju Municipality,Ribnica na Pohorju Municipality,Ribnica na pohorju 지방 자치 단체,Ribnica Na Pohorju自治体
4233,Rogaška Slatina Municipality,Rogaška Slatina Municipality,Rogaška Slatina 지방 자치 단체,RogaškaSlatina自治体
4264,Rogašovci Municipality,Rogašovci Municipality,로가 소비치 지방 자치 단체,Rogašovci自治体
4209,Rogatec Municipality,Rogatec Municipality,Rogatec 지방 자치 단체,Rogatec自治体
4280,Ruše Municipality,Ruše Municipality,Ruše 지방 자치 단체,ルシェ市
4222,Šalovci Municipality,Šalovci Municipality,Šalovci 지방 자치 단체,シャロフ市自治体
4230,Selnica ob Dravi Municipality,Selnica ob Dravi Municipality,Selnica Ob Dravi 지방 자치 단체,セルニカ・オブ・ドラヴィ市
4346,Semič Municipality,Semič Municipality,Semič 지방 자치 단체,Semič自治体
4317,Šempeter–Vrtojba Municipality,Šempeter–Vrtojba Municipality,Šempeter – vrtojba 지방 자치 단체,šempeter– Vrtojba自治体
4299,Šenčur Municipality,Šenčur Municipality,Šenčur 지방 자치 단체,シェンチュール市
4324,Šentilj Municipality,Šentilj Municipality,Šentilj 지방 자치 단체,šentilj自治体
4241,Šentjernej Municipality,Šentjernej Municipality,Šentjernej 지방 자치 단체,šentjernej自治体
4171,Šentjur Municipality,Šentjur Municipality,Šentjur 지방 자치 단체,šentjur自治体
4311,Šentrupert Municipality,Šentrupert Municipality,Šentrupert 지방 자치 단체,šentrupert自治体
4268,Sevnica Municipality,Sevnica Municipality,세비카 시정촌,セブニカ市
4149,Sežana Municipality,Sežana Municipality,Sežana 지방 자치 단체,セジャナ市
4170,Škocjan Municipality,Škocjan Municipality,Škocjan 지방 자치 단체,シュコジャン市
4316,Škofja Loka Municipality,Škofja Loka Municipality,ŠKOFJA LOKA 지방 자치 단체,škofjaloka自治体
4169,Slovenj Gradec City Municipality,Slovenj Gradec City Municipality,Slovenj Gradec City Municipality,Slovenj Gradec City自治体
4332,Slovenska Bistrica Municipality,Slovenska Bistrica Municipality,Slovenska Bistrica 지방 자치 단체,Slovenska Bistrica自治体
4198,Slovenske Konjice Municipality,Slovenske Konjice Municipality,Slovenske Konjice 지방 자치 단체,Slovenske Konjice自治体
4285,Šmarje pri Jelšah Municipality,Šmarje pri Jelšah Municipality,Šmarje Pri Jelšah 지방 자치 단체,šmarjeprijelšah自治体
4289,Šmarješke Toplice Municipality,Šmarješke Toplice Municipality,Šmarješke Toplice 지방 자치 단체,šmarješkeToplice自治体
4296,Šmartno ob Paki Municipality,Šmartno ob Paki Municipality,Šmartno ob paki 지방 자치 단체,šmartnoob paki自治体
4279,Šmartno pri Litiji Municipality,Šmartno pri Litiji Municipality,Šmartno pri litiji 지방 자치 단체,šmartnoprilitiji自治体
4277,Sodražica Municipality,Sodražica Municipality,소드라žica 지방 자치 단체,Sodražica自治体
4261,Solčava Municipality,Solčava Municipality,Solčava 지방 자치 단체,Solchava自治体
4248,Šoštanj Municipality,Šoštanj Municipality,Šoštanj 지방 자치 단체,šoštanj自治体
4263,Središče ob Dravi,Središče ob Dravi,Središče ob dravi,središčeobdravi
4259,Starše Municipality,Starše Municipality,Starše 지방 자치 단체,スターシェ市
4185,Štore Municipality,Štore Municipality,Štore 지방 자치 단체,シュトア自治体
4333,Straža Municipality,Straža Municipality,Straža 지방 자치 단체,Straja自治体
4164,Sveta Ana Municipality,Sveta Ana Municipality,SVETA ANA 지방 자치 단체,Sveta ana自治体
4260,Sveta Trojica v Slovenskih Goricah Municipality,Sveta Trojica v Slovenskih Goricah Municipality,Sveta Trojica v Slovenskih Goricah 지방 자치 단체,Sveta Trojica v Slovenskih Goricah自治体
4229,Sveti Andraž v Slovenskih Goricah Municipality,Sveti Andraž v Slovenskih Goricah Municipality,Sveti Andraž v Slovenskih Goricah 지방 자치 단체,Svetiandražvslovenskih Goricah自治体
4255,Sveti Jurij ob Ščavnici Municipality,Sveti Jurij ob Ščavnici Municipality,Sveti Jurij ob Ščavnici 지방 자치 단체,Sveti jurijobšhチャヴニチ自治体
4328,Sveti Jurij v Slovenskih Goricah Municipality,Sveti Jurij v Slovenskih Goricah Municipality,Sveti Jurij v Slovenskih Goricah 지방 자치 단체,Sveti Jurij v Slovenskih Goricah自治体
4273,Sveti Tomaž Municipality,Sveti Tomaž Municipality,Sveti Tomaž 지방 자치 단체,SvetiTomaž自治体
4194,Tabor Municipality,Tabor Municipality,Tabor 지방 자치 단체,Tabor自治体
4312,Tišina Municipality,Tišina Municipality,Tišina 지방 자치 단체,ティシナ市
4247,Tolmin Municipality,Tolmin Municipality,톨민 지방 자치 단체,トルミン市
4246,Trbovlje Municipality,Trbovlje Municipality,Trbovlje 지방 자치 단체,Trbovlje自治体
4214,Trebnje Municipality,Trebnje Municipality,Trebnje 지방 자치 단체,Trebnje自治体
4153,Trnovska Vas Municipality,Trnovska Vas Municipality,Trnovska Vas 지방 자치 단체,Trnovska Vas自治体
4250,Tržič Municipality,Tržič Municipality,Tržič 지방 자치 단체,Trジチョウ市
4334,Trzin Municipality,Trzin Municipality,Trzin 지방 자치 단체,Trzin自治体
4251,Turnišče Municipality,Turnišče Municipality,Turnišče 지방 자치 단체,Turnišče自治体
4267,Velika Polana Municipality,Velika Polana Municipality,Velika Polana 지방 자치 단체,Velika Polana自治体
4144,Velike Lašče Municipality,Velike Lašče Municipality,Velike Lašče 지방 자치 단체,velikelašče自治体
4257,Veržej Municipality,Veržej Municipality,Veržej 지방 자치 단체,Veržej自治体
4300,Videm Municipality,Videm Municipality,Videm Municipality,Videm自治体
4196,Vipava Municipality,Vipava Municipality,Vipava 지방 자치 단체,VIPAVA自治体
4148,Vitanje Municipality,Vitanje Municipality,Vitanje 지방 자치 단체,Vitanje自治体
4154,Vodice Municipality,Vodice Municipality,Vodice Municipality,Vodice自治体
4245,Vojnik Municipality,Vojnik Municipality,Vojnik 지방 자치 단체,Vojnik自治体
4163,Vransko Municipality,Vransko Municipality,Vransko 지방 자치 단체,Vransko自治体
4262,Vrhnika Municipality,Vrhnika Municipality,Vrhnika 지방 자치 단체,Vrhnika自治体
4226,Vuzenica Municipality,Vuzenica Municipality,Vuzenica 지방 자치 단체,ヴォゼニカ自治体
4269,Zagorje ob Savi Municipality,Zagorje ob Savi Municipality,Zagorje Ob Savi 지방 자치 단체,Zagorje ob Savi自治体
4258,Žalec Municipality,Žalec Municipality,žalec 지방 자치 단체,ウィーカレック自治体
4182,Zavrč Municipality,Zavrč Municipality,Zavrč 지방 자치 단체,Zavrč自治体
4256,Železniki Municipality,Železniki Municipality,železniki 지방 자치 단체,železniki自治体
4249,Žetale Municipality,Žetale Municipality,žetale 지방 자치 단체,仕掛け自治体
4192,Žiri Municipality,Žiri Municipality,거리 지방 자치 단체,ウィリ市
4276,Žirovnica Municipality,Žirovnica Municipality,지로비나 지방 자치 단체,ウィロヴニカ市
4342,Zreče Municipality,Zreče Municipality,Zreče 지방 자치 단체,Zreče自治体
4307,Žužemberk Municipality,Žužemberk Municipality,žužemberk 지방 자치 단체,宮軍の自治体
4784,Central Province,Central Province,중앙 지방,中央州
4781,Choiseul Province,Choiseul Province,Choiseul Province,Choiseul州
4785,Guadalcanal Province,Guadalcanal Province,과달카날 지방,グアダルカナル州
4778,Honiara,Honiara,호니 아라,ホニアラ
4780,Isabel Province,Isabel Province,이사벨 지방,イザベル州
4782,Makira-Ulawa Province,Makira-Ulawa Province,Makira-Ulawa 지방,マキラウラワ州
4783,Malaita Province,Malaita Province,말라테 타 지방,マライタ州
4787,Rennell and Bellona Province,Rennell and Bellona Province,Rennell과 Bellona 지방,レネルとベロナ州
4779,Temotu Province,Temotu Province,테모투 주,テモツ州
4786,Western Province,Western Province,서부 지방,西部
925,Awdal Region,Awdal Region,awdal 지역,Awdal地域
917,Bakool,Bakool,바 쿨,バクール
927,Banaadir,Banaadir,바 나디 르,バナディル
930,Bari,Bari,바리,バリ
926,Bay,Bay,만,湾
918,Galguduud,Galguduud,Galguduud,Galguduud
928,Gedo,Gedo,게도,gedo
915,Hiran,Hiran,히란,ヒラン
924,Lower Juba,Lower Juba,낮은 주바,下のジュバ
921,Lower Shebelle,Lower Shebelle,더 낮은 셰벨,下のシベル
922,Middle Juba,Middle Juba,중간 주바,ミドルジュバ
923,Middle Shebelle,Middle Shebelle,중간 셰벨,ミドルシェベル
916,Mudug,Mudug,mudug,ムダグ
920,Nugal,Nugal,귀찮은,ヌガール
919,Sanaag Region,Sanaag Region,Sanaag 지역,サナグ地域
929,Togdheer Region,Togdheer Region,Togdheer 지역,Togdheer地域
938,Eastern Cape,Eastern Cape,동부 케이프,東ケープ
932,Free State,Free State,자유 상태,自由状態
936,Gauteng,Gauteng,Gauteng,Gauteng
935,KwaZulu-Natal,KwaZulu-Natal,Kwazulu-Natal,Kwazulu-natal
933,Limpopo,Limpopo,림 포포,リンポポ
937,Mpumalanga,Mpumalanga,mpumalanga,ムプマランガ
934,North West,North West,북서,北西
931,Northern Cape,Northern Cape,북부 케이프,北ケープ
939,Western Cape,Western Cape,웨스턴 케이프,西ケープ
3860,Busan,Busan,부산,釜山
3846,Daegu,Daegu,대구,daegu
3850,Daejeon,Daejeon,대전,大jeon
3862,Gangwon Province,Gangwon Province,Gangwon 지방,ガングウォン州
3858,Gwangju,Gwangju,광주,グワンジュ
3847,Gyeonggi Province,Gyeonggi Province,Gyonggi 지방,Gyeonggi州
3848,Incheon,Incheon,인천,incheon
3853,Jeju,Jeju,제주,jeju
3854,North Chungcheong Province,North Chungcheong Province,북한 성주 지방,北chungcheong州
3855,North Gyeongsang Province,North Gyeongsang Province,북경 산성,北ヤンサン州
3851,North Jeolla Province,North Jeolla Province,노스 여질,ノースジョーラ州
3861,Sejong City,Sejong City,세종 시티,セジョンシティ
3849,Seoul,Seoul,서울,ソウル
3859,South Chungcheong Province,South Chungcheong Province,사우스 정찰 지방,南chungcheong州
3857,South Gyeongsang Province,South Gyeongsang Province,사우스 경부 지방,サウスギョンサン州
3856,South Jeolla Province,South Jeolla Province,사우스 여질,南ジョーラ州
3852,Ulsan,Ulsan,울산,ウルサン
2092,Central Equatoria,Central Equatoria,중앙 적도,中央赤道
2093,Eastern Equatoria,Eastern Equatoria,동부 적도,イースタン・エクテリア
2094,Jonglei State,Jonglei State,종리 상태,ジョンレイ州
2090,Lakes,Lakes,호수,湖
2088,Northern Bahr el Ghazal,Northern Bahr el Ghazal,북부 Bahr El Ghazal,北バールエルガザル
2085,Unity,Unity,단일성,団結
2086,Upper Nile,Upper Nile,상단 나일,アッパーナイル
2087,Warrap,Warrap,warrap,ワラップ
2091,Western Bahr el Ghazal,Western Bahr el Ghazal,서부 바흐 엘 가잘,西バールエルガザル
2089,Western Equatoria,Western Equatoria,서부 적도,西部のエクテリア
5089,A Coruña,A Coruña,코루냐,コルーニャ
5109,Albacete,Albacete,albacete,アルバセテ
5108,Alicante,Alicante,알리칸 테,アリカンテ
5095,Almeria,Almeria,알 메리아,アルメリア
5093,Araba,Araba,아라비,アラバ
1160,Asturias,Asturias,아스투리아스,アストリア
1189,Ávila,Ávila,Ávila,アビラ
5092,Badajoz,Badajoz,Badajoz,バダジョス
5102,Barcelona,Barcelona,바르셀로나,バルセロナ
5094,Bizkaia,Bizkaia,비즈 카이 아,bizkaia
1146,Burgos,Burgos,부르고스,ブルゴス
1190,Caceres,Caceres,카레이즈,カセレス
5096,Cádiz,Cádiz,카디즈,Cádiz
5222,Canarias,Canarias,카나리아,カナリア
1170,Cantabria,Cantabria,Cantabria,カンタブリア
5110,Castellón,Castellón,Castellón,カステロン
5223,Ceuta,Ceuta,Ceuta,Ceuta
5105,Ciudad Real,Ciudad Real,ciudad real,Ciudad Real
5097,Córdoba,Córdoba,코르도바,コルドバ
5106,Cuenca,Cuenca,Cuenca,クエンカ
1191,Gipuzkoa,Gipuzkoa,Gipuzkoa,gipuzkoa
5103,Girona,Girona,지로 나,ジローナ
5098,Granada,Granada,그라나다,グラナダ
5107,Guadalajara,Guadalajara,과달라하라,グアダラハラ
5099,Huelva,Huelva,huelva,Huelva
1177,Huesca,Huesca,Huesca,ヒューカ
1174,Islas Baleares,Islas Baleares,Islas Baleares,Islas Baleares
5100,Jaén,Jaén,자인,ハエン
1171,La Rioja,La Rioja,La Rioja,ラ・リオハ
1185,Las Palmas,Las Palmas,라스 팔마,ラスパルマス
1200,Léon,Léon,레온,レオン
5104,Lleida,Lleida,Lleida,lleida
5090,Lugo,Lugo,루고,ルーゴ
1158,Madrid,Madrid,마드리드,マドリード
5101,Málaga,Málaga,말라가,マラガ
5224,Melilla,Melilla,멜라,メリラ
1176,Murcia,Murcia,무르시아,ムルシア
1204,Navarra,Navarra,나바라,ナバラ
5091,Ourense,Ourense,ourense,オレンス
1157,Palencia,Palencia,팔렌 시아,パレンシア
1167,Pontevedra,Pontevedra,Pontevedra,ポンテベドラ
1147,Salamanca,Salamanca,살라망카,サラマンカ
5112,Santa Cruz de Tenerife,Santa Cruz de Tenerife,산타 크루즈 데 테 네리 페,サンタクルスデテネリフェ
1192,Segovia,Segovia,세고비아,セゴビア
1193,Sevilla,Sevilla,세비야,セビージャ
1208,Soria,Soria,소리아,ソリア
1203,Tarragona,Tarragona,Tarragona,タラゴナ
5111,Teruel,Teruel,테엘,テルエル
1205,Toledo,Toledo,톨레도,トレド
1175,Valencia,Valencia,발렌시아,バレンシア
1183,Valladolid,Valladolid,Valladolid,バラドリッド
1161,Zamora,Zamora,자모라,サモラ
5113,Zaragoza,Zaragoza,Zaragoza,ザラゴサ
2799,Ampara District,Ampara District,암 파라 지구,アンパラ地区
2816,Anuradhapura District,Anuradhapura District,Anuradhapura 지구,アヌラダプラ地区
2790,Badulla District,Badulla District,Badulla 지구,バドゥラ地区
2818,Batticaloa District,Batticaloa District,Batticaloa 지구,バティカロア地区
2798,Central Province,Central Province,중앙 지방,中央州
2815,Colombo District,Colombo District,콜롬보 지구,コロンボ地区
2808,Eastern Province,Eastern Province,동부 지방,東部州
2792,Galle District,Galle District,갈레 지구,ガル地区
2804,Gampaha District,Gampaha District,Gampaha 지구,ガンパハ地区
2791,Hambantota District,Hambantota District,함 반토타 지구,ハンバントタ地区
2787,Jaffna District,Jaffna District,Jaffna 지구,ジャフナ地区
2789,Kalutara District,Kalutara District,칼루 타라 지구,カルタラ地区
2788,Kandy District,Kandy District,캔디 지구,キャンディ地区
2797,Kegalle District,Kegalle District,케갈링 지구,ケガル地区
2793,Kilinochchi District,Kilinochchi District,킬리노 치 지구,キリノチ地区
2805,Mannar District,Mannar District,Mannar 지구,マナー地区
2810,Matale District,Matale District,Matale District,マタール地区
2806,Matara District,Matara District,마타라 지구,マタラ地区
2819,Monaragala District,Monaragala District,모나라 갈라 지구,モナガラ地区
2814,Mullaitivu District,Mullaitivu District,Mullaitivu 지구,Mullaitivu地区
2800,North Central Province,North Central Province,북부 중앙 지방,北中部州
2817,North Western Province,North Western Province,북쪽 서부 지방,北西部州
2813,Northern Province,Northern Province,북부 지방,北部州
2794,Nuwara Eliya District,Nuwara Eliya District,누 와라 엘리야 지구,ヌワラ・エリヤ地区
2812,Polonnaruwa District,Polonnaruwa District,Polonnaruwa 지구,ポロンナルワ地区
2796,Puttalam District,Puttalam District,Puttalam 지구,パッタラム地区
2807,Ratnapura district,Ratnapura district,Ratnapura 지구,ラトナプラ地区
2803,Sabaragamuwa Province,Sabaragamuwa Province,Sabaragamuwa 지방,サバラガムワ州
2801,Southern Province,Southern Province,남부 지방,南部州
2795,Trincomalee District,Trincomalee District,Trincomalee 지구,トリンコマリー地区
2811,Uva Province,Uva Province,UVA 지방,UVA州
2809,Vavuniya District,Vavuniya District,Vavuniya 지구,Vavuniya地区
2802,Western Province,Western Province,서부 지방,西部
885,Al Jazirah,Al Jazirah,알 자지라,アルジャジラ
886,Al Qadarif,Al Qadarif,알 카다 리프,アルカダリフ
887,Blue Nile,Blue Nile,블루 나일,ブルーナイル
896,Central Darfur,Central Darfur,중앙 다르 푸르,セントラルダルフール
892,East Darfur,East Darfur,이스트 다르 푸르,イーストダルフール
884,Kassala,Kassala,카살라,カッサラ
881,Khartoum,Khartoum,하르툼,ハルツーム
890,North Darfur,North Darfur,북부 다르 푸르,ノースダルフール
893,North Kordofan,North Kordofan,노스 코르도판,ノースコルドファン
895,Northern,Northern,북부 사투리,北部
880,Red Sea,Red Sea,홍해,紅海
891,River Nile,River Nile,나일강,ナイル川
882,Sennar,Sennar,세나르,先輩
894,South Darfur,South Darfur,남쪽 다르 푸르,サウスダーフール
883,South Kordofan,South Kordofan,South Kordofan,サウスコルドファン
888,West Darfur,West Darfur,웨스트 다르 푸르,西ダルフール
889,West Kordofan,West Kordofan,West Kordofan,西コルドファン
879,White Nile,White Nile,화이트 나일,ホワイトナイル
2846,Brokopondo District,Brokopondo District,브로코 폰도 지구,ブロコポンド地区
2839,Commewijne District,Commewijne District,Commewijne 지구,共同不安定地区
2842,Coronie District,Coronie District,코로니 지구,コロニー地区
2845,Marowijne District,Marowijne District,Marowijne 지구,Marowijne地区
2840,Nickerie District,Nickerie District,Nickerie 지구,ニッケリー地区
2841,Para District,Para District,파라 지구,パラ地区
2843,Paramaribo District,Paramaribo District,Paramaribo 지구,パラマリボ地区
2848,Saramacca District,Saramacca District,사라 마카 지구,サラマッカ地区
2847,Sipaliwini District,Sipaliwini District,Sipaliwini 지구,シパラウィニ地区
2844,Wanica District,Wanica District,와니카 지구,ワニカ地区
969,Hhohho District,Hhohho District,Hhohho 지구,Hhohho地区
970,Lubombo District,Lubombo District,Lubombo 지구,ルボンボ地区
968,Manzini District,Manzini District,만지니 지구,マンジーニ地区
971,Shiselweni District,Shiselweni District,Shiselweni 지구,Shiselweni地区
1537,Blekinge,Blekinge,Blekinge,ブレッキェ
1534,Dalarna County,Dalarna County,달 라르나 카운티,ダラナ郡
1533,Gävleborg County,Gävleborg County,Gävleborg 카운티,Gävleborg郡
1546,Gotland County,Gotland County,고틀란드 카운티,ゴットランド郡
1548,Halland County,Halland County,할란드 카운티,ハランド郡
5117,Jämtland County,Jämtland County,Jämtland 카운티,ジェムトランド郡
1550,Jönköping County,Jönköping County,Jönköping 카운티,ヨンカーピン郡
1544,Kalmar County,Kalmar County,칼 마르 카운티,カルマー郡
1542,Kronoberg County,Kronoberg County,크로노 버그 카운티,クロノベルク郡
1538,Norrbotten County,Norrbotten County,Norrbotten 카운티,ノールボッテン郡
1539,Örebro County,Örebro County,Örebro 카운티,オレブロ郡
1536,Östergötland County,Östergötland County,Östergötland 카운티,Östergötland郡
1541,Skåne County,Skåne County,Skåne 카운티,スコーネ郡
1540,Södermanland County,Södermanland County,Södermanland 카운티,Södermanland郡
1551,Stockholm County,Stockholm County,스톡홀름 카운티,ストックホルム郡
1545,Uppsala County,Uppsala County,웁살라 카운티,ウプサラ郡
1535,Värmland County,Värmland County,Värmland 카운티,Värmland郡
1543,Västerbotten County,Västerbotten County,Västerbotten 카운티,ヴェスターボッテン郡
1552,Västernorrland County,Västernorrland County,Västernorrland 카운티,Västernorrland郡
1549,Västmanland County,Västmanland County,Västmanland 카운티,Västmanland郡
1547,Västra Götaland County,Västra Götaland County,Västra Götaland 카운티,VästraGötaland郡
1639,Aargau,Aargau,Aargau,aargau
1655,Appenzell Ausserrhoden,Appenzell Ausserrhoden,Appenzell Ausserrhoden,Appenzell Ausserrhoden
1649,Appenzell Innerrhoden,Appenzell Innerrhoden,Appenzell Innerrhoden,Appenzell innerrhoden
1641,Basel-Land,Basel-Land,바젤 랜드,バーゼルランド
4957,Basel-Stadt,Basel-Stadt,바젤 스타드,バーゼルスタット
1645,Bern,Bern,베른,ベルン
1640,Fribourg,Fribourg,Friborg,フリボルグ
1647,Geneva,Geneva,제네바,ジュネーブ
1661,Glarus,Glarus,글라 루스,グラルス
1660,Graubünden,Graubünden,Graubünden,Graubünden
1658,Jura,Jura,Jura,ジュラ
1663,Lucerne,Lucerne,루체른,ルツェルン
1659,Neuchâtel,Neuchâtel,Neuchâtel,ヌーシャテル
1652,Nidwalden,Nidwalden,Nidwalden,ニドワルデン
1650,Obwalden,Obwalden,Obwalden,オブワルデン
1654,Schaffhausen,Schaffhausen,샤프 하우 센,シャフハウゼン
1653,Schwyz,Schwyz,슈비츠,シュワイズ
1662,Solothurn,Solothurn,솔로 트르,ソロスン
1644,St. Gallen,St. Gallen,세인트 갈렌,聖ガレン
1657,Thurgau,Thurgau,Thurgau,サーガウ
1643,Ticino,Ticino,티노,ティチーノ
1642,Uri,Uri,우리,uri
1648,Valais,Valais,발레,ヴァレー
1651,Vaud,Vaud,VAUD,ヴォー
1646,Zug,Zug,Zug,ZUG
1656,Zürich,Zürich,취리히,チューリッヒ
2941,Al-Hasakah,Al-Hasakah,알바사하,アル・ハサカ
2944,Al-Raqqah,Al-Raqqah,al-raqqah,al-raqqah
2946,Aleppo,Aleppo,알레포,アレッポ
2936,As-Suwayda,As-Suwayda,Assuwayda,As-Suwayda
2939,Damascus,Damascus,다마스쿠스,ダマスカス
2945,Daraa,Daraa,다라,ダラ
2937,Deir ez-Zor,Deir ez-Zor,Deir Ez-zor,deir ez-zor
2934,Hama,Hama,하마,ハマ
2942,Homs,Homs,홈,homs
2940,Idlib,Idlib,idlib,idlib
2938,Latakia,Latakia,라 타키아,ラタキア
2943,Quneitra,Quneitra,Quneitra,Quneitra
2935,Rif Dimashq,Rif Dimashq,Rif Dimashq,Rif Dimashq
2947,Tartus,Tartus,타르투스,タルトゥス
3404,Changhua,Changhua,changhua,changhua
3408,Chiayi,Chiayi,치아,Chiayi
3418,Chiayi,Chiayi,치아,Chiayi
3423,Hsinchu,Hsinchu,hsinchu,Hsinchu
3417,Hsinchu,Hsinchu,hsinchu,Hsinchu
3411,Hualien,Hualien,Hualien,hualien
3412,Kaohsiung,Kaohsiung,카오시 웅,Kaohsiung
4965,Keelung,Keelung,KEELUNG,キールン
3415,Kinmen,Kinmen,Kinmen,親族
3420,Lienchiang,Lienchiang,LIENCHIANG,lienchiang
3413,Miaoli,Miaoli,미아 올리,ミアオリ
3407,Nantou,Nantou,난토,nantou
4966,New Taipei,New Taipei,새로운 타이페이,新しい台北
